fund,date,daily_return
Crypto Min-Variance,2023-07-16,-0.008403817097032343
Crypto Min-Variance,2023-07-17,-0.0003013662723483914
Crypto Min-Variance,2023-07-18,-0.0034066174634607644
Crypto Min-Variance,2023-07-19,0.00953161195104471
Crypto Min-Variance,2023-07-20,0.0022554406316415577
Crypto Min-Variance,2023-07-21,0.00017959181245692319
Crypto Min-Variance,2023-07-22,0.02638206321735
Crypto Min-Variance,2023-07-23,-0.0004486544977277432
Crypto Min-Variance,2023-07-24,-0.024933103729692
Crypto Min-Variance,2023-07-25,0.0039778641466372815
Crypto Min-Variance,2023-07-26,0.0052020148440624185
Crypto Min-Variance,2023-07-27,0.0001995047698720238
Crypto Min-Variance,2023-07-28,0.023333303098180675
Crypto Min-Variance,2023-07-29,-0.015193301045531649
Crypto Min-Variance,2023-07-30,-0.027782761747376088
Crypto Min-Variance,2023-07-31,-0.01810883070882453
Crypto Min-Variance,2023-08-01,0.010196867545932667
Crypto Min-Variance,2023-08-02,-0.02423583005794669
Crypto Min-Variance,2023-08-03,0.006057774300154637
Crypto Min-Variance,2023-08-04,-0.0046172073884525565
Crypto Min-Variance,2023-08-05,0.005751990610447228
Crypto Min-Variance,2023-08-06,-0.0047627782387449635
Crypto Min-Variance,2023-08-07,0.0005473366092552588
Crypto Min-Variance,2023-08-08,0.006683976330400814
Crypto Min-Variance,2023-08-09,-0.002852302602601754
Crypto Min-Variance,2023-08-10,0.0034833787380830574
Crypto Min-Variance,2023-08-11,-0.0012197216543450426
Crypto Min-Variance,2023-08-12,0.0028078982695111648
Crypto Min-Variance,2023-08-13,-0.004440320942815515
Crypto Min-Variance,2023-08-14,0.004255112904989736
Crypto Min-Variance,2023-08-15,-0.012817947879520945
Crypto Min-Variance,2023-08-16,-0.020131646901307493
Crypto Min-Variance,2023-08-17,-0.03926798264704914
Crypto Min-Variance,2023-08-18,-0.004752584929991539
Crypto Min-Variance,2023-08-19,0.010354091634364397
Crypto Min-Variance,2023-08-20,0.017498672634543234
Crypto Min-Variance,2023-08-21,-0.007628078728310964
Crypto Min-Variance,2023-08-22,0.0015069350630061069
Crypto Min-Variance,2023-08-23,0.024192973264527434
Crypto Min-Variance,2023-08-24,-0.012455946299095558
Crypto Min-Variance,2023-08-25,0.004216924285123081
Crypto Min-Variance,2023-08-26,0.0014572456227316308
Crypto Min-Variance,2023-08-27,0.0017681078721268303
Crypto Min-Variance,2023-08-28,-0.009433149057162723
Crypto Min-Variance,2023-08-29,0.029293130509316666
Crypto Min-Variance,2023-08-30,-0.019838223086520737
Crypto Min-Variance,2023-08-31,-0.007486142043519877
Crypto Min-Variance,2023-09-01,-0.007058842796154411
Crypto Min-Variance,2023-09-02,0.009047447963046176
Crypto Min-Variance,2023-09-03,0.0013992314235125865
Crypto Min-Variance,2023-09-04,0.0012818213920554428
Crypto Min-Variance,2023-09-05,-0.0005288553287100289
Crypto Min-Variance,2023-09-06,0.011952469787368487
Crypto Min-Variance,2023-09-07,0.007933661452580076
Crypto Min-Variance,2023-09-08,-0.0036248798462944426
Crypto Min-Variance,2023-09-09,6.965582847858055e-05
Crypto Min-Variance,2023-09-10,-0.007683991366425338
Crypto Min-Variance,2023-09-11,-0.015738123692446877
Crypto Min-Variance,2023-09-12,0.03699451267030158
Crypto Min-Variance,2023-09-13,0.008451975177098977
Crypto Min-Variance,2023-09-14,0.02446152500546434
Crypto Min-Variance,2023-09-15,0.003621512867381712
Crypto Min-Variance,2023-09-16,-0.004618675212753073
Crypto Min-Variance,2023-09-17,-0.0015349536519254233
Crypto Min-Variance,2023-09-18,0.008107573941195082
Crypto Min-Variance,2023-09-19,0.010851343286860007
Crypto Min-Variance,2023-09-20,-0.0017501630799974662
Crypto Min-Variance,2023-09-21,-0.018574685072210665
Crypto Min-Variance,2023-09-22,0.0023104534546241557
Crypto Min-Variance,2023-09-23,0.001839875966283013
Crypto Min-Variance,2023-09-24,-0.005181118039133141
Crypto Min-Variance,2023-09-25,0.00764104894014667
Crypto Min-Variance,2023-09-26,-0.0010004646151029967
Crypto Min-Variance,2023-09-27,0.007450359727421781
Crypto Min-Variance,2023-09-28,0.01948420665545246
Crypto Min-Variance,2023-09-29,0.014653966433648406
Crypto Min-Variance,2023-09-30,-0.002135815732012752
Crypto Min-Variance,2023-10-01,0.02506234961396618
Crypto Min-Variance,2023-10-02,-0.023300254217794067
Crypto Min-Variance,2023-10-03,0.020529362563291575
Crypto Min-Variance,2023-10-04,-0.00642650360721443
Crypto Min-Variance,2023-10-05,-0.010469434999471732
Crypto Min-Variance,2023-10-06,0.0012979332446841543
Crypto Min-Variance,2023-10-07,0.006127922108983732
Crypto Min-Variance,2023-10-08,-0.0011977562449111397
Crypto Min-Variance,2023-10-09,-0.017360412058935567
Crypto Min-Variance,2023-10-10,-0.002372100124726992
Crypto Min-Variance,2023-10-11,-0.009510197261886242
Crypto Min-Variance,2023-10-12,-0.009693358252469343
Crypto Min-Variance,2023-10-13,0.00587437683317092
Crypto Min-Variance,2023-10-14,-0.002905024603787031
Crypto Min-Variance,2023-10-15,0.01578315989150299
Crypto Min-Variance,2023-10-16,0.035801283932150915
Crypto Min-Variance,2023-10-17,-0.0038124446017304804
Crypto Min-Variance,2023-10-18,0.0029307015778355086
Crypto Min-Variance,2023-10-19,0.010733106180057421
Crypto Min-Variance,2023-10-20,0.019256474181231303
Crypto Min-Variance,2023-10-21,0.008683426568762177
Crypto Min-Variance,2023-10-22,-0.006610669347205323
Crypto Min-Variance,2023-10-23,0.055437709103518695
Crypto Min-Variance,2023-10-24,0.011134672572276409
Crypto Min-Variance,2023-10-25,0.014604339114439702
Crypto Min-Variance,2023-10-26,-0.008242265401236038
Crypto Min-Variance,2023-10-27,0.0018332828381613427
Crypto Min-Variance,2023-10-28,0.006581869843321923
Crypto Min-Variance,2023-10-29,0.008913538125988192
Crypto Min-Variance,2023-10-30,0.004012269506633693
Crypto Min-Variance,2023-10-31,0.011458464797674841
Crypto Min-Variance,2023-11-01,0.027698490280449215
Crypto Min-Variance,2023-11-02,-0.011485795266097682
Crypto Min-Variance,2023-11-03,-0.014015219504214301
Crypto Min-Variance,2023-11-04,0.007016331280463448
Crypto Min-Variance,2023-11-05,0.002214200515749624
Crypto Min-Variance,2023-11-06,-0.0030717786108169927
Crypto Min-Variance,2023-11-07,-0.0013094545442762118
Crypto Min-Variance,2023-11-08,0.012922345639626428
Crypto Min-Variance,2023-11-09,0.015183100933952294
Crypto Min-Variance,2023-11-10,0.04996919333026506
Crypto Min-Variance,2023-11-11,0.007523070236667035
Crypto Min-Variance,2023-11-12,0.001305511611197639
Crypto Min-Variance,2023-11-13,-0.013002977977813234
Crypto Min-Variance,2023-11-14,-0.03744800135168073
Crypto Min-Variance,2023-11-15,0.03819545070785961
Crypto Min-Variance,2023-11-16,-0.02873368953899496
Crypto Min-Variance,2023-11-17,0.012358613148180857
Crypto Min-Variance,2023-11-18,-0.0035307832654101765
Crypto Min-Variance,2023-11-19,0.012894888014135223
Crypto Min-Variance,2023-11-20,-0.01093660976604815
Crypto Min-Variance,2023-11-21,-0.046392942741450435
Crypto Min-Variance,2023-11-22,0.04869736592664428
Crypto Min-Variance,2023-11-23,0.0025923522904706684
Crypto Min-Variance,2023-11-24,0.019060267878645218
Crypto Min-Variance,2023-11-25,0.02150125013356439
Crypto Min-Variance,2023-11-26,-0.008609995104708366
Crypto Min-Variance,2023-11-27,-0.030907143219216497
Crypto Min-Variance,2023-11-28,0.012204329174791948
Crypto Min-Variance,2023-11-29,0.0029004005919505984
Crypto Min-Variance,2023-11-30,-0.0019724528024806106
Crypto Min-Variance,2023-12-01,0.01055254435260334
Crypto Min-Variance,2023-12-02,0.010206760956335137
Crypto Min-Variance,2023-12-03,0.005398228074405892
Crypto Min-Variance,2023-12-04,0.027235209099241025
Crypto Min-Variance,2023-12-05,0.02269444809837226
Crypto Min-Variance,2023-12-06,0.002255915047072215
Crypto Min-Variance,2023-12-07,-0.007788241049066398
Crypto Min-Variance,2023-12-08,0.022134479640430412
Crypto Min-Variance,2023-12-09,-0.004931800681525378
Crypto Min-Variance,2023-12-10,0.006241955781963943
Crypto Min-Variance,2023-12-11,-0.04714682826629002
Crypto Min-Variance,2023-12-12,0.0015566734086534667
Crypto Min-Variance,2023-12-13,0.019896964520809777
Crypto Min-Variance,2023-12-14,0.009968763854021873
Crypto Min-Variance,2023-12-15,-0.03399969343141463
Crypto Min-Variance,2023-12-16,0.009686675341614163
Crypto Min-Variance,2023-12-17,-0.012727997441557597
Crypto Min-Variance,2023-12-18,0.007055607308946245
Crypto Min-Variance,2023-12-19,-0.006586744922576429
Crypto Min-Variance,2023-12-20,0.02489176265957934
Crypto Min-Variance,2023-12-21,0.01329724836642791
Crypto Min-Variance,2023-12-22,0.00679989895490199
Crypto Min-Variance,2023-12-23,0.004992343028314205
Crypto Min-Variance,2023-12-24,-0.010129036127296237
Crypto Min-Variance,2023-12-25,0.0036472981627137684
Crypto Min-Variance,2023-12-26,-0.025460949358852396
Crypto Min-Variance,2023-12-27,0.026064618634784868
Crypto Min-Variance,2023-12-28,-0.007754871281679128
Crypto Min-Variance,2023-12-29,-0.006289505194363529
Crypto Min-Variance,2023-12-30,0.0016541037636104874
Crypto Min-Variance,2023-12-31,0.008769612208003258
Crypto Risk-Parity,2021-01-01,0.011175373237259076
Crypto Risk-Parity,2021-01-02,0.024743330481259262
Crypto Risk-Parity,2021-01-03,0.11256227868797493
Crypto Risk-Parity,2021-01-04,0.04152062202891879
Crypto Risk-Parity,2021-01-05,0.04462524537076069
Crypto Risk-Parity,2021-01-06,0.1669457686215933
Crypto Risk-Parity,2021-01-07,0.014656495963126806
Crypto Risk-Parity,2021-01-08,-0.0050460045548932405
Crypto Risk-Parity,2021-01-09,0.08294208170547103
Crypto Risk-Parity,2021-01-10,-0.027143751669450204
Crypto Risk-Parity,2021-01-11,-0.12668991426653897
Crypto Risk-Parity,2021-01-12,-0.020531856191619482
Crypto Risk-Parity,2021-01-13,0.08308349099091691
Crypto Risk-Parity,2021-01-14,0.02138105947577582
Crypto Risk-Parity,2021-01-15,-0.03930261266698057
Crypto Risk-Parity,2021-01-16,0.024335990581890333
Crypto Risk-Parity,2021-01-17,0.0018654542065581485
Crypto Risk-Parity,2021-01-18,0.02596936883933973
Crypto Risk-Parity,2021-01-19,0.008510303307195948
Crypto Risk-Parity,2021-01-20,-0.006301856804068024
Crypto Risk-Parity,2021-01-21,-0.1297225125934436
Crypto Risk-Parity,2021-01-22,0.06079456156524659
Crypto Risk-Parity,2021-01-23,-0.0029380532005312075
Crypto Risk-Parity,2021-01-24,0.027611259862020746
Crypto Risk-Parity,2021-01-25,-0.021087502381434305
Crypto Risk-Parity,2021-01-26,-0.002036335786239218
Crypto Risk-Parity,2021-01-27,-0.07343068534104158
Crypto Risk-Parity,2021-01-28,0.09341020476229868
Crypto Risk-Parity,2021-01-29,0.02890259526094495
Crypto Risk-Parity,2021-01-30,0.06635458015563278
Crypto Risk-Parity,2021-01-31,-0.017188222308907215
Crypto Risk-Parity,2021-02-01,0.017911406352381445
Crypto Risk-Parity,2021-02-02,0.04141237730333003
Crypto Risk-Parity,2021-02-03,0.047731782716464353
Crypto Risk-Parity,2021-02-04,-0.01817845977435828
Crypto Risk-Parity,2021-02-05,0.0816696830712255
Crypto Risk-Parity,2021-02-06,0.01993503711992183
Crypto Risk-Parity,2021-02-07,-0.004024305711796056
Crypto Risk-Parity,2021-02-08,0.086964645906629
Crypto Risk-Parity,2021-02-09,0.06559446296407598
Crypto Risk-Parity,2021-02-10,0.037025469361894776
Crypto Risk-Parity,2021-02-11,0.07990322874779736
Crypto Risk-Parity,2021-02-12,0.04872999841220049
Crypto Risk-Parity,2021-02-13,0.0951639957762922
Crypto Risk-Parity,2021-02-14,-0.026665031617429006
Crypto Risk-Parity,2021-02-15,-0.044327121138433775
Crypto Risk-Parity,2021-02-16,-0.0004903472848182787
Crypto Risk-Parity,2021-02-17,0.04360278364371859
Crypto Risk-Parity,2021-02-18,0.0025034973159894086
Crypto Risk-Parity,2021-02-19,0.051521019251450674
Crypto Risk-Parity,2021-02-20,-0.017988437948557125
Crypto Risk-Parity,2021-02-21,0.02461939753554827
Crypto Risk-Parity,2021-02-22,-0.06408843123558715
Crypto Risk-Parity,2021-02-23,-0.15567621899066306
Crypto Risk-Parity,2021-02-24,0.03858642759042112
Crypto Risk-Parity,2021-02-25,-0.053451408436823444
Crypto Risk-Parity,2021-02-26,-0.0006449498029123474
Crypto Risk-Parity,2021-02-27,0.028183046691736387
Crypto Risk-Parity,2021-02-28,-0.042472610695197754
Crypto Risk-Parity,2021-03-01,0.06793777814033024
Crypto Risk-Parity,2021-03-02,-0.016220686122338956
Crypto Risk-Parity,2021-03-03,0.034656337556402544
Crypto Risk-Parity,2021-03-04,-0.01566777727149415
Crypto Risk-Parity,2021-03-05,-0.007998475388819728
Crypto Risk-Parity,2021-03-06,0.009922512324440786
Crypto Risk-Parity,2021-03-07,0.029508634912507756
Crypto Risk-Parity,2021-03-08,0.018125812908898368
Crypto Risk-Parity,2021-03-09,0.04295971501936815
Crypto Risk-Parity,2021-03-10,-0.025837363329737153
Crypto Risk-Parity,2021-03-11,0.003983872098090193
Crypto Risk-Parity,2021-03-12,-0.01865855227735803
Crypto Risk-Parity,2021-03-13,0.07869944998969221
Crypto Risk-Parity,2021-03-14,-0.04731046335304409
Crypto Risk-Parity,2021-03-15,-0.03730954663599026
Crypto Risk-Parity,2021-03-16,0.04109616199431255
Crypto Risk-Parity,2021-03-17,0.03068135798352801
Crypto Risk-Parity,2021-03-18,-0.02241868097092463
Crypto Risk-Parity,2021-03-19,0.019580486637289923
Crypto Risk-Parity,2021-03-20,0.017375105108434118
Crypto Risk-Parity,2021-03-21,-0.015377645719769444
Crypto Risk-Parity,2021-03-22,-0.031428895646412755
Crypto Risk-Parity,2021-03-23,0.006764195249792205
Crypto Risk-Parity,2021-03-24,-0.06507121828190869
Crypto Risk-Parity,2021-03-25,-0.002267402751825116
Crypto Risk-Parity,2021-03-26,0.08761453626977418
Crypto Risk-Parity,2021-03-27,-0.007563219637993035
Crypto Risk-Parity,2021-03-28,0.003288127648506807
Crypto Risk-Parity,2021-03-29,0.037941726031220736
Crypto Risk-Parity,2021-03-30,0.01411036212090704
Crypto Risk-Parity,2021-03-31,0.0681310908611439
Crypto Risk-Parity,2021-04-01,0.02554669850225926
Crypto Risk-Parity,2021-04-02,0.05159781980017626
Crypto Risk-Parity,2021-04-03,-0.047833883439482174
Crypto Risk-Parity,2021-04-04,0.07867648100269214
Crypto Risk-Parity,2021-04-05,0.10101617546588505
Crypto Risk-Parity,2021-04-06,0.029862384366613027
Crypto Risk-Parity,2021-04-07,-0.07274581416839666
Crypto Risk-Parity,2021-04-08,0.06463475190984877
Crypto Risk-Parity,2021-04-09,-0.024951931047166045
Crypto Risk-Parity,2021-04-10,0.09517118269340671
Crypto Risk-Parity,2021-04-11,0.009750852033900744
Crypto Risk-Parity,2021-04-12,0.00029037496182227496
Crypto Risk-Parity,2021-04-13,0.10606415595990829
Crypto Risk-Parity,2021-04-14,0.025101596494122618
Crypto Risk-Parity,2021-04-15,0.06114994674231472
Crypto Risk-Parity,2021-04-16,0.0491669356871579
Crypto Risk-Parity,2021-04-17,-0.03090552655949163
Crypto Risk-Parity,2021-04-18,-0.07350603821915223
Crypto Risk-Parity,2021-04-19,-0.059423506235736445
Crypto Risk-Parity,2021-04-20,0.03154931558044282
Crypto Risk-Parity,2021-04-21,-0.0407177657965325
Crypto Risk-Parity,2021-04-22,-0.04700824703605401
Crypto Risk-Parity,2021-04-23,-0.016922817256848764
Crypto Risk-Parity,2021-04-24,-0.06532174755224564
Crypto Risk-Parity,2021-04-25,-0.008991664597213428
Crypto Risk-Parity,2021-04-26,0.14600331093732516
Crypto Risk-Parity,2021-04-27,0.0417167182436654
Crypto Risk-Parity,2021-04-28,0.0019132206416679594
Crypto Risk-Parity,2021-04-29,-0.011267692538468396
Crypto Risk-Parity,2021-04-30,0.07549273503340231
Crypto Risk-Parity,2021-05-01,0.03835276239310185
Crypto Risk-Parity,2021-05-02,-0.015162343429589036
Crypto Risk-Parity,2021-05-03,0.05700138289748026
Crypto Risk-Parity,2021-05-04,-0.02190153623526428
Crypto Risk-Parity,2021-05-05,0.21996778290798372
Crypto Risk-Parity,2021-05-06,0.08720724155045961
Crypto Risk-Parity,2021-05-07,-0.03334086706257918
Crypto Risk-Parity,2021-05-08,0.018382906508404913
Crypto Risk-Parity,2021-05-09,0.015711874196393097
Crypto Risk-Parity,2021-05-10,-0.06259081707875579
Crypto Risk-Parity,2021-05-11,0.1134388730241881
Crypto Risk-Parity,2021-05-12,-0.17422518293539524
Crypto Risk-Parity,2021-05-13,0.05631790980756096
Crypto Risk-Parity,2021-05-14,0.05198364270966482
Crypto Risk-Parity,2021-05-15,-0.04498688578592975
Crypto Risk-Parity,2021-05-16,0.0012292141432244034
Crypto Risk-Parity,2021-05-17,-0.06687791321193527
Crypto Risk-Parity,2021-05-18,0.014852883718590414
Crypto Risk-Parity,2021-05-19,-0.2914172588670233
Crypto Risk-Parity,2021-05-20,0.1452151353100351
Crypto Risk-Parity,2021-05-21,-0.13627311989652588
Crypto Risk-Parity,2021-05-22,-0.05596859591318162
Crypto Risk-Parity,2021-05-23,-0.11107765486215447
Crypto Risk-Parity,2021-05-24,0.24485124769542524
Crypto Risk-Parity,2021-05-25,0.003563757181279734
Crypto Risk-Parity,2021-05-26,0.06811910434978505
Crypto Risk-Parity,2021-05-27,-0.035430778393858074
Crypto Risk-Parity,2021-05-28,-0.08412182913248462
Crypto Risk-Parity,2021-05-29,-0.05450004397426253
Crypto Risk-Parity,2021-05-30,0.045020499314601975
Crypto Risk-Parity,2021-05-31,0.08754288190818017
Crypto Risk-Parity,2021-06-01,-0.019061195493145736
Crypto Risk-Parity,2021-06-02,0.017019540842653388
Crypto Risk-Parity,2021-06-03,0.036183086576149194
Crypto Risk-Parity,2021-06-04,-0.06858734953818499
Crypto Risk-Parity,2021-06-05,-0.03143004714974759
Crypto Risk-Parity,2021-06-06,0.01758473099343759
Crypto Risk-Parity,2021-06-07,-0.07942194677635984
Crypto Risk-Parity,2021-06-08,-0.0015458312760664849
Crypto Risk-Parity,2021-06-09,0.06098816187236264
Crypto Risk-Parity,2021-06-10,-0.04400292321388404
Crypto Risk-Parity,2021-06-11,-0.030920880742196344
Crypto Risk-Parity,2021-06-12,-0.009037059024529089
Crypto Risk-Parity,2021-06-13,0.06369079328886824
Crypto Risk-Parity,2021-06-14,0.013499398879947142
Crypto Risk-Parity,2021-06-15,0.012403615029356097
Crypto Risk-Parity,2021-06-16,-0.06840783857349295
Crypto Risk-Parity,2021-06-17,0.008787266031200761
Crypto Risk-Parity,2021-06-18,-0.05777203422046244
Crypto Risk-Parity,2021-06-19,-0.019034692567347536
Crypto Risk-Parity,2021-06-20,0.011041914246646566
Crypto Risk-Parity,2021-06-21,-0.1824987173192052
Crypto Risk-Parity,2021-06-22,-0.028822864901241925
Crypto Risk-Parity,2021-06-23,0.08063951918831047
Crypto Risk-Parity,2021-06-24,0.05873733857742042
Crypto Risk-Parity,2021-06-25,-0.0807715712676916
Crypto Risk-Parity,2021-06-26,0.012146786955159784
Crypto Risk-Parity,2021-06-27,0.056072348956029354
Crypto Risk-Parity,2021-06-28,0.017283083782430354
Crypto Risk-Parity,2021-06-29,0.07120254779919413
Crypto Risk-Parity,2021-06-30,0.008533354056366597
Crypto Risk-Parity,2021-07-01,-0.05202030346559143
Crypto Risk-Parity,2021-07-02,0.00804055529410411
Crypto Risk-Parity,2021-07-03,0.022644083810550383
Crypto Risk-Parity,2021-07-04,0.02243370470700038
Crypto Risk-Parity,2021-07-05,-0.047030393055509837
Crypto Risk-Parity,2021-07-06,0.018509998589456757
Crypto Risk-Parity,2021-07-07,-0.012941388385343812
Crypto Risk-Parity,2021-07-08,-0.049012841482237876
Crypto Risk-Parity,2021-07-09,0.03019983757226618
Crypto Risk-Parity,2021-07-10,-0.014908994064806232
Crypto Risk-Parity,2021-07-11,0.011713074319127263
Crypto Risk-Parity,2021-07-12,-0.023303189297088737
Crypto Risk-Parity,2021-07-13,-0.03094882864958414
Crypto Risk-Parity,2021-07-14,0.005811873857282808
Crypto Risk-Parity,2021-07-15,-0.033888627737869506
Crypto Risk-Parity,2021-07-16,-0.02388358472105064
Crypto Risk-Parity,2021-07-17,-0.0011849904894141118
Crypto Risk-Parity,2021-07-18,0.0032966848120355285
Crypto Risk-Parity,2021-07-19,-0.04668567695361965
Crypto Risk-Parity,2021-07-20,-0.039091024766453805
Crypto Risk-Parity,2021-07-21,0.08458840790918501
Crypto Risk-Parity,2021-07-22,0.03146522822423745
Crypto Risk-Parity,2021-07-23,0.031146705241473515
Crypto Risk-Parity,2021-07-24,0.021338137621833744
Crypto Risk-Parity,2021-07-25,0.0018118122875827054
Crypto Risk-Parity,2021-07-26,0.026629276158142683
Crypto Risk-Parity,2021-07-27,0.029064090164537492
Crypto Risk-Parity,2021-07-28,0.023424758820739626
Crypto Risk-Parity,2021-07-29,0.017106159839879762
Crypto Risk-Parity,2021-07-30,0.03132775706774818
Crypto Risk-Parity,2021-07-31,0.0040682675952500805
Crypto Risk-Parity,2021-08-01,-0.022758763046808458
Crypto Risk-Parity,2021-08-02,0.008065880457925794
Crypto Risk-Parity,2021-08-03,-0.016219052008858457
Crypto Risk-Parity,2021-08-04,0.03770545187635414
Crypto Risk-Parity,2021-08-05,0.017993696282823095
Crypto Risk-Parity,2021-08-06,0.024440043300815454
Crypto Risk-Parity,2021-08-07,0.06772451377621717
Crypto Risk-Parity,2021-08-08,-0.0420904534875986
Crypto Risk-Parity,2021-08-09,0.05408591789134216
Crypto Risk-Parity,2021-08-10,0.016740257149871124
Crypto Risk-Parity,2021-08-11,0.05681750961539319
Crypto Risk-Parity,2021-08-12,-0.021602247534145712
Crypto Risk-Parity,2021-08-13,0.0986331836968308
Crypto Risk-Parity,2021-08-14,0.037806943619632806
Crypto Risk-Parity,2021-08-15,0.016415735375871397
Crypto Risk-Parity,2021-08-16,-0.04205765717947895
Crypto Risk-Parity,2021-08-17,-0.06103885661723958
Crypto Risk-Parity,2021-08-18,0.012709641845155405
Crypto Risk-Parity,2021-08-19,0.06104550174352738
Crypto Risk-Parity,2021-08-20,0.03945567666518064
Crypto Risk-Parity,2021-08-21,-0.022300292007862717
Crypto Risk-Parity,2021-08-22,0.019011064673123603
Crypto Risk-Parity,2021-08-23,0.020211427249569036
Crypto Risk-Parity,2021-08-24,-0.0640741585295151
Crypto Risk-Parity,2021-08-25,0.02186280157833284
Crypto Risk-Parity,2021-08-26,-0.058863039299078296
Crypto Risk-Parity,2021-08-27,0.07077399145337339
Crypto Risk-Parity,2021-08-28,-0.009802623622174518
Crypto Risk-Parity,2021-08-29,-0.00026986523384377664
Crypto Risk-Parity,2021-08-30,-0.03352391166763763
Crypto Risk-Parity,2021-08-31,0.03151207520088629
Crypto Risk-Parity,2021-09-01,0.05559991982747301
Crypto Risk-Parity,2021-09-02,0.01208031580653296
Crypto Risk-Parity,2021-09-03,0.044063282545377606
Crypto Risk-Parity,2021-09-04,-0.009854720271918267
Crypto Risk-Parity,2021-09-05,0.053251852856305786
Crypto Risk-Parity,2021-09-06,0.005029410727544796
Crypto Risk-Parity,2021-09-07,-0.16111496341499743
Crypto Risk-Parity,2021-09-08,0.0014410705202513258
Crypto Risk-Parity,2021-09-09,0.002532185395111796
Crypto Risk-Parity,2021-09-10,-0.04161030401998179
Crypto Risk-Parity,2021-09-11,0.029046711758704574
Crypto Risk-Parity,2021-09-12,0.03891176524095807
Crypto Risk-Parity,2021-09-13,-0.04204114324012177
Crypto Risk-Parity,2021-09-14,0.04095972031248743
Crypto Risk-Parity,2021-09-15,0.03335439834919257
Crypto Risk-Parity,2021-09-16,-0.021530643212125035
Crypto Risk-Parity,2021-09-17,-0.028991900828247846
Crypto Risk-Parity,2021-09-18,0.014660684238848861
Crypto Risk-Parity,2021-09-19,-0.03391677143479583
Crypto Risk-Parity,2021-09-20,-0.11205910322982841
Crypto Risk-Parity,2021-09-21,-0.05279715205065907
Crypto Risk-Parity,2021-09-22,0.10653786211073796
Crypto Risk-Parity,2021-09-23,0.01763338737097225
Crypto Risk-Parity,2021-09-24,-0.06091284106990169
Crypto Risk-Parity,2021-09-25,-0.004130723828917847
Crypto Risk-Parity,2021-09-26,-0.004355111022692008
Crypto Risk-Parity,2021-09-27,-0.030544652652348687
Crypto Risk-Parity,2021-09-28,-0.033128332360510236
Crypto Risk-Parity,2021-09-29,0.023884357062548846
Crypto Risk-Parity,2021-09-30,0.04129511644562942
Crypto Risk-Parity,2021-10-01,0.08660655544135265
Crypto Risk-Parity,2021-10-02,0.011212810983864223
Crypto Risk-Parity,2021-10-03,0.014716094909677534
Crypto Risk-Parity,2021-10-04,-0.012378613377221088
Crypto Risk-Parity,2021-10-05,0.03959943399641092
Crypto Risk-Parity,2021-10-06,0.028984953424382058
Crypto Risk-Parity,2021-10-07,-0.007013913713433996
Crypto Risk-Parity,2021-10-08,-0.008343546290741393
Crypto Risk-Parity,2021-10-09,0.0354032791727332
Crypto Risk-Parity,2021-10-10,-0.0361976347661494
Crypto Risk-Parity,2021-10-11,0.018905083955924107
Crypto Risk-Parity,2021-10-12,-0.024362582070894784
Crypto Risk-Parity,2021-10-13,0.0311057114835672
Crypto Risk-Parity,2021-10-14,0.00823940299675133
Crypto Risk-Parity,2021-10-15,0.02591701856804874
Crypto Risk-Parity,2021-10-16,0.0006305968195853275
Crypto Risk-Parity,2021-10-17,-0.012234268947837197
Crypto Risk-Parity,2021-10-18,-0.0048112746266305
Crypto Risk-Parity,2021-10-19,0.015455810161245994
Crypto Risk-Parity,2021-10-20,0.04969945994622465
Crypto Risk-Parity,2021-10-21,-0.03593923512321452
Crypto Risk-Parity,2021-10-22,-0.010812048798178734
Crypto Risk-Parity,2021-10-23,0.019406544803020318
Crypto Risk-Parity,2021-10-24,-0.014718804222586413
Crypto Risk-Parity,2021-10-25,0.02000405126812462
Crypto Risk-Parity,2021-10-26,-0.014776843956564652
Crypto Risk-Parity,2021-10-27,-0.08587757596553097
Crypto Risk-Parity,2021-10-28,0.05579213918510854
Crypto Risk-Parity,2021-10-29,0.02886985730088049
Crypto Risk-Parity,2021-10-30,-0.01082862112939355
Crypto Risk-Parity,2021-10-31,0.01143930509005204
Crypto Risk-Parity,2021-11-01,-0.0036228096238731695
Crypto Risk-Parity,2021-11-02,0.034039452752939195
Crypto Risk-Parity,2021-11-03,0.01503821183014304
Crypto Risk-Parity,2021-11-04,-0.02522393032899037
Crypto Risk-Parity,2021-11-05,-0.009441245047468927
Crypto Risk-Parity,2021-11-06,-0.0028692924830546087
Crypto Risk-Parity,2021-11-07,0.023714141666927493
Crypto Risk-Parity,2021-11-08,0.06102731539747195
Crypto Risk-Parity,2021-11-09,0.05204621348154593
Crypto Risk-Parity,2021-11-10,-0.04928460718057189
Crypto Risk-Parity,2021-11-11,0.010559403122720426
Crypto Risk-Parity,2021-11-12,-0.02025971011770707
Crypto Risk-Parity,2021-11-13,0.011514241491422503
Crypto Risk-Parity,2021-11-14,0.012674245228216625
Crypto Risk-Parity,2021-11-15,-0.015462839550310005
Crypto Risk-Parity,2021-11-16,-0.08322216185485659
Crypto Risk-Parity,2021-11-17,0.005117631067530394
Crypto Risk-Parity,2021-11-18,-0.06661450056709141
Crypto Risk-Parity,2021-11-19,0.04842302391036878
Crypto Risk-Parity,2021-11-20,0.017657379030379703
Crypto Risk-Parity,2021-11-21,-0.018906551328957785
Crypto Risk-Parity,2021-11-22,-0.03768050281820985
Crypto Risk-Parity,2021-11-23,0.022946776817169535
